,indice,page_number,line_number,text,text_type,speaker,time_added
1003,3105,118,11,"When you went to work for Seidman Brothers, did you have any formal safety training?",q,MS. JACKSON,start_answer
1004,3108,118,14,Not at all.,a,THE WITNESS,start_question
1005,3109,118,15,"The masks were made available when you started there, correct?",q,MS. JACKSON,start_answer
1006,3111,118,17,Yes.,a,THE WITNESS,start_question
1007,3112,118,18,And were they -- you said that they were white masks.  Were they paper masks?,q,MS. JACKSON,start_answer
1008,3114,118,20,"They were paper masks, cloth masks.",a,THE WITNESS,start_question
1009,3115,118,21,And did Seidman Brothers encourage you to use those masks while you were working?,q,MS. JACKSON,start_answer
1010,3117,118,23,Yes.,a,THE WITNESS,start_question
1011,3118,118,24,Did you see Allen wearing masks?,q,MS. JACKSON,start_answer
1012,3120,119,1,"A few times, yes.",a,THE WITNESS,start_question
1013,3121,119,2,And what was Allen doing when he was wearing the masks?,q,MS. JACKSON,start_answer
1014,3123,119,4,"He would be up on the platform working on the pizza ovens, and he would mix the cement sometimes, too.",a,THE WITNESS,start_question
1015,3126,119,7,"I'm sorry, I missed that.",q,MS. JACKSON,start_answer
1016,3127,119,8,He'd mix the asbestos to help us out.,a,THE WITNESS,start_question
1017,3128,119,9,And he'd wear a mask when he did that?,q,MS. JACKSON,start_answer
1018,3129,119,10,"Sometimes, yes.",a,THE WITNESS,start_question
1019,3130,119,11,"And he was in charge of the business, correct?",q,MS. JACKSON,start_answer
1020,3132,119,13,Yes.,a,THE WITNESS,start_question
1021,3133,119,14,Do you ever recall any OSHA inspections of the property on Purchase Street?,q,MS. JACKSON,start_answer
1022,3135,119,16,I can't remember.,a,THE WITNESS,start_question
1023,3136,119,17,Do you know whether any OSHA inspectors ever went out to look at the Chelsea property?,q,MS. JACKSON,start_answer
1024,3139,119,20,I don't remember.,a,THE WITNESS,start_question
1025,3140,119,21,Mr. Seidman stopped working at some time in the 2000s?,q,MS. JACKSON,start_answer
1026,3142,119,23,"Maybe a little later than that, I would imagine.",a,THE WITNESS,start_question
1027,3145,120,1,Did he slow down his work as he got closer to leaving the business?,q,MS. JACKSON,start_answer
1028,3147,120,3,Yes.,a,THE WITNESS,start_question
1029,3148,120,4,And was there a point in time when he started working part-time?,q,MS. JACKSON,start_answer
1030,3150,120,6,"He would put in a couple hours.  He would leave early, but he would still try to make a full day out of it.  He more or less wanted the boys to take over the company.",a,THE WITNESS,start_chat
1031,3154,120,10,"Okay.  All right. That's it.  That's all I have, sir.",side_chat,MS. JACKSON,start_chat
1032,3156,120,12,Thank you.,side_chat,THE WITNESS,start_chat
1033,3157,120,13,Thank you.,side_chat,MS. JACKSON,symbols
1034,3158,120,14,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1035,3161,120,17,"Good afternoon, Mr. Finn.",q,MS. BATCHELDER,start_answer
1036,3162,120,18,Good afternoon.,a,THE WITNESS,start_question
1037,3163,120,19,My name is Stephanie Batchelder.  I have a few questions for you.,q,MS. BATCHELDER,start_answer
1038,3165,120,21,Sure.,a,THE WITNESS,start_question
1039,3166,120,22,I'd like to focus your testimony as it relates to Bakers Pride pizza ovens.  Okay?,q,MS. BATCHELDER,start_answer
1040,3168,120,24,Yes.,a,THE WITNESS,start_question
1041,3170,121,1,Are there any other types of Bakers Pride equipment that you recall seeing Allen Seidman perform work on?,q,MS. BATCHELDER,start_answer
1042,3173,121,4,"Other than pizza ovens, I can't remember any.",a,THE WITNESS,start_question
1043,3175,121,6,Okay.  And my understanding of your testimony is that you saw Allen install Bakers Pride pizza ovens; is that right?,q,MS. BATCHELDER,start_answer
1044,3178,121,9,Yes.,a,THE WITNESS,start_question
1045,3179,121,10,And you also saw him scrape the interior of Bakers Pride pizza ovens; is that right?,q,MS. BATCHELDER,start_answer
1046,3182,121,13,Yes.,a,THE WITNESS,start_question
1047,3183,121,14,Okay.  Is there any other types of work that you recall seeing Allen Seidman -- strike that. Is there any other type of work on Bakers Pride pizza ovens that you recall seeing Mr. Seidman perform?,q,MS. BATCHELDER,start_answer
1048,3189,121,20,He would take the thing apart.  He would replace the valve.  He would put a new gasket in it.  Allen never sent anything out that wasn't perfect.,a,THE WITNESS,start_question
1049,3193,121,24,"Okay.  And so replacing the valve and taking the oven apart, would that be associated with refurbishing the piece of equipment?",q,MS. BATCHELDER,start_answer
1050,3197,122,3,"Yes, he would check the valve out.  If he had to replace the valve, he'd replace it.",a,THE WITNESS,start_question
1051,3199,122,5,Okay.  Any other type of work you recall seeing Mr. Seidman perform on a Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1052,3202,122,8,Other than replacing the stones.,a,THE WITNESS,start_question
1053,3203,122,9,And where were the stones located?,q,MS. BATCHELDER,start_answer
1054,3204,122,10,"As soon as you open up the doors, they were right there.",a,THE WITNESS,start_question
1055,3206,122,12,"And again, would that be associated with refurbishing the piece of equipment?",q,MS. BATCHELDER,start_answer
1056,3208,122,14,Yes.,a,THE WITNESS,start_question
1057,3209,122,15,Anything else?,q,MS. BATCHELDER,start_answer
1058,3210,122,16,No.,a,THE WITNESS,start_question
1059,3211,122,17,"So just generally speaking, when is the first time that you recall seeing Mr. Seidman work on a Bakers Pride pizza oven?",q,MS. BATCHELDER,start_answer
1060,3214,122,20,The first year I started working there.,a,THE WITNESS,start_question
1061,3216,122,22,So in 1974?,q,MS. BATCHELDER,start_answer
1062,3217,122,23,Yes.,a,THE WITNESS,start_question
1063,3218,122,24,Do you recall the last time you saw him perform any type of work on a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1064,3222,123,3,"I can't recall it, but there was always a pizza oven up on the platform, whether it was a Bakers Pride or a Blodgett, he was always working on something.",a,THE WITNESS,start_question
1065,3226,123,7,And I want to limit it to Bakers Pride.,q,MS. BATCHELDER,start_answer
1066,3228,123,9,Yes.,a,THE WITNESS,start_question
1067,3229,123,10,Do you have a memory of the last time you saw him performing work on a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1068,3232,123,13,I can't remember that.,a,THE WITNESS,start_question
1069,3233,123,14,Do you know if Seidman Brothers was an authorized dealer of Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1070,3235,123,16,I have no idea.,a,THE WITNESS,start_question
1071,3236,123,17,"Okay.  Did Seidman Brothers sell Bakers Pride pizza ovens, to your knowledge?",q,MS. BATCHELDER,start_answer
1072,3238,123,19,Yes.,a,THE WITNESS,start_question
1073,3239,123,20,Okay.  Do you know when they started selling Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1074,3241,123,22,"No, I don't.",a,THE WITNESS,start_question
1075,3242,123,23,Have you ever spoken to a Bakers Pride sales representative?,q,MS. BATCHELDER,start_answer
1076,3245,124,1,No.,a,THE WITNESS,start_question
1077,3246,124,2,"Okay.  Now I'm going to take it by type of work, so first let's start with the installation.  Okay.  For the ovens that you personally observed Mr. Seidman working on, do you know the make or model of those ovens he installed?",q,MS. BATCHELDER,start_answer
1078,3252,124,8,I couldn't remember that.  It was a long time ago.,a,THE WITNESS,start_question
1079,3254,124,10,"Are you able to describe them for me, by size, by shape?",q,MS. BATCHELDER,start_answer
1080,3256,124,12,It was a large pizza oven probably 5 feet wide by 5 feet back.  Some were single-door.  Some were two-door.,a,THE WITNESS,start_question
1081,3259,124,15,"For Bakers Pride, do you recall them being both single- and double-doors?",q,MS. BATCHELDER,start_answer
1082,3261,124,17,"I remember the single doors and can't remember the double door, but I do remember double doors.  Whether it was another name, but I do remember single-door Bakers Pride.",a,THE WITNESS,start_question
1083,3265,124,21,"Okay.  So fair to say you don't know whether or not Mr. Seidman worked on a Bakers Pride pizza oven that had double doors, correct?",q,MS. BATCHELDER,start_answer
1084,3270,125,1,I can't really say.  I know he worked on them.,a,THE WITNESS,start_question
1085,3272,125,3,Okay.  Was it always the same type of Bakers Pride pizza oven that he worked on?,q,MS. BATCHELDER,start_answer
1086,3274,125,5,Yes.,a,THE WITNESS,start_question
1087,3275,125,6,Okay.  What was the exterior color of the Bakers Pride pizza ovens that he worked on?,q,MS. BATCHELDER,start_answer
1088,3277,125,8,They were used pizza ovens.  Black.,a,THE WITNESS,start_question
1089,3278,125,9,They were always used?,q,MS. BATCHELDER,start_answer
1090,3279,125,10,Yes.,a,THE WITNESS,start_question
1091,3280,125,11,Was the exterior metal?,q,MS. BATCHELDER,start_answer
1092,3281,125,12,Yes.,a,THE WITNESS,start_question
1093,3282,125,13,How did you know that they were Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1094,3284,125,15,Because of the lettering on the outside of the door.,a,THE WITNESS,start_question
1095,3286,125,17,And can you describe that lettering for me?,q,MS. BATCHELDER,start_answer
1096,3288,125,19,"It was a long piece of metal that said ""Bakers Pride.""",a,THE WITNESS,start_question
1097,3290,125,21,So a separate piece of metal attached to the door?,q,MS. BATCHELDER,start_answer
1098,3292,125,23,Yes.,a,THE WITNESS,start_question
1099,3293,125,24,Was there any color associated with that name?,q,MS. BATCHELDER,start_answer
1100,3296,126,2,I believe it might have been red or blue.  I'm not too sure.,a,THE WITNESS,start_question
1101,3298,126,4,Okay.  Was there a logo associated with the Bakers Pride name?,q,MS. BATCHELDER,start_answer
1102,3300,126,6,"No, I don't remember.",a,THE WITNESS,start_question
1103,3301,126,7,Not that there wasn't; it's just that you don't remember?,q,MS. BATCHELDER,start_answer
1104,3303,126,9,I can't remember.,a,THE WITNESS,start_question
1105,3304,126,10,Okay.,q,MS. BATCHELDER,start_answer
1106,3305,126,11,But I do remember Bakers Pride.,a,THE WITNESS,start_question
1107,3306,126,12,"No, I understand.  Do you know what the max temperature of the Bakers Pride pizza ovens was that Mr. Seidman worked on?",q,MS. BATCHELDER,start_answer
1108,3309,126,15,I have no idea.,a,THE WITNESS,start_question
1109,3310,126,16,Do you know what the BTUs were?,q,MS. BATCHELDER,start_answer
1110,3311,126,17,I have no idea.,a,THE WITNESS,start_question
1111,3312,126,18,Do you know if there were windows or just a solid door on the end?,q,MS. BATCHELDER,start_answer
1112,3314,126,20,It was a solid door.,a,THE WITNESS,start_question
1113,3315,126,21,Do you know if they were electric or gas?,q,MS. BATCHELDER,start_answer
1114,3317,126,23,They were gas.,a,THE WITNESS,start_question
1115,3318,126,24,All of them?,q,MS. BATCHELDER,start_answer
1116,3320,127,1,"The ones I seen him working on, yes.",a,THE WITNESS,start_question
1117,3321,127,2,So was there a flue associated with the oven?,q,MS. BATCHELDER,start_answer
1118,3323,127,4,"On the back part of it, yes.",a,THE WITNESS,start_question
1119,3324,127,5,Do you know the size of the flue?,q,MS. BATCHELDER,start_answer
1120,3325,127,6,"I would say it was, like, 4-by-15, if not bigger.",a,THE WITNESS,start_question
1121,3327,127,8,Did you ever assist Allen installing a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1122,3329,127,10,Yes.,a,THE WITNESS,start_question
1123,3330,127,11,Do you know how many times you did that?,q,MS. BATCHELDER,start_answer
1124,3332,127,13,Countless number of times.,a,THE WITNESS,start_question
1125,3333,127,14,Okay.  Do you recall any of the specific locations at which you assisted him install a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1126,3336,127,17,"What, like, the restaurant?",a,THE WITNESS,start_question
1127,3337,127,18,Yes.,q,MS. BATCHELDER,start_answer
1128,3338,127,19,"Cambridge, Somerville, Boston.",a,THE WITNESS,start_question
1129,3339,127,20,Do you know the specific locations of the restaurants?,q,MS. BATCHELDER,start_answer
1130,3341,127,22,"No, that was so long ago, I can't remember that.",a,THE WITNESS,start_question
1131,3343,127,24,"Okay.  That's okay.  Would you be able to describe for me the process that you observed when it came to the installation of the Bakers Pride pizza ovens, so step by step -- you know what -- strike that. Was Jack with you when you installed these Bakers Pride pizza ovens?",q,MS. BATCHELDER,start_answer
1132,3351,128,7,"Maybe a few times, but most of the time it was Allen and maybe a couple other people and myself.  I basically worked in the shop.  If they needed a hand, they would pick me up.",a,THE WITNESS,start_question
1133,3356,128,12,Okay.  So what would your role be in installing the Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1134,3358,128,14,"I would help take it off the truck and bring it in the restaurant, put the legs on it and set it up.",a,THE WITNESS,start_question
